timestamp,elapsed_s,Thrust LC A (TLCA) tared (lbf),Thrust LC B (TLCB) tared (lbf),Thrust LC C (TLCC) tared (lbf),Thrust Combined (lbf),PT0 Chamber (psi),PT1 LOX Sol Upstream (psi),PT2 LOX Tank Upstream (psi),PT4 LOX Tank Downstream (psi),PT5 LOX Manifold (psi),PT11 Fuel Sol Upstream (psi),PT12 Fuel Tank Upstream (psi),PT14 Fuel Tank Downstream (psi),PT15 Fuel Engine Manifold (psi),PT31 Muscle Bus (psi),PT32 Purge Bus (psi),PT21 LOX Venturi Inlet (psi),PT22 LOX Venturi Throat (psi),PT24 Fuel Venturi Inlet (psi),PT23 Fuel Venturi Throat (psi),PT3 LOX BangBang (psi),PT13 Fuel BangBang (2000psi) (psi),LOX Tank Bottom (degF),LOX Tank Top (degF),Dragon (LOX Inj) (degF),Venturi (degF),DC1 LOX BangBang (state),DC2 Fuel BangBang (state),DC3 LOX Vent (state),DC4 Fuel Vent (state),DC5 LOX Fill (state),DC6 Pneumatics Purge (state),DC7 LOX Run Valve (state),DC8 Fuel Run Valve (state),DC9 Fuel GN2 Purge (state),DC10 LOX GN2 Purge (state),DC11 LOX Dump (GOX purge) (state)
2026-04-24T18:27:53.031Z,-229.7800,0.531,-0.610,0.961,0.882,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.483,609.385,-270.79,-173.91,-27.42,-219.93,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.041Z,-229.7700,0.531,-0.610,0.830,0.751,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.476,609.365,-270.79,-173.91,-27.42,-219.93,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.051Z,-229.7600,0.531,-0.610,0.684,0.605,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.470,609.345,-270.79,-173.91,-27.42,-219.93,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.061Z,-229.7500,0.531,-0.610,0.539,0.460,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.463,609.325,-270.79,-173.91,-27.42,-219.93,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.071Z,-229.7400,0.531,-0.610,0.393,0.314,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.457,609.304,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.081Z,-229.7300,0.531,-0.610,0.248,0.169,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.455,609.291,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.091Z,-229.7200,0.531,-0.610,0.103,0.024,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.455,609.281,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.101Z,-229.7100,0.531,-0.610,0.961,0.882,0.621,4119.521,557.130,604.404,0.180,4440.909,536.664,587.505,0.263,2.953,220.923,605.939,604.588,588.103,587.860,615.455,609.271,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.111Z,-229.7000,0.531,-0.728,0.843,0.646,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.455,609.261,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.121Z,-229.6900,0.531,-0.846,0.725,0.410,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.455,609.251,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.131Z,-229.6800,0.531,-0.964,0.607,0.174,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.455,609.241,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.141Z,-229.6700,0.531,-1.081,0.490,-0.060,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.455,609.231,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.151Z,-229.6600,0.531,-1.199,0.372,-0.296,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.455,609.221,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.161Z,-229.6500,0.531,-1.317,0.254,-0.532,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.464,609.238,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.171Z,-229.6400,0.531,-1.434,0.136,-0.767,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.476,609.264,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.181Z,-229.6300,0.531,-1.552,0.019,-1.002,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.489,609.290,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.191Z,-229.6200,-0.457,-0.610,0.961,-0.106,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.501,609.316,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.201Z,-229.6100,1.026,-0.116,0.466,1.376,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.513,609.343,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.211Z,-229.6000,0.531,-0.149,1.488,1.870,0.661,4119.364,557.119,604.483,0.141,4441.178,536.631,587.232,0.284,2.973,220.904,606.092,604.563,588.068,587.960,615.526,609.369,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.221Z,-229.5900,0.531,0.378,0.961,1.870,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.538,609.395,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.231Z,-229.5800,0.531,-0.655,0.916,0.792,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.550,609.422,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.241Z,-229.5700,0.531,-0.802,0.769,0.498,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.477,609.379,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.251Z,-229.5600,0.531,-0.950,0.621,0.202,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.441,609.355,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.261Z,-229.5500,0.531,-1.097,0.473,-0.093,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.451,609.362,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.271Z,-229.5400,0.531,-1.245,0.326,-0.388,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.461,609.368,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.281Z,-229.5300,0.531,-1.393,0.178,-0.684,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.471,609.375,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.291Z,-229.5200,0.531,-1.540,0.031,-0.978,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.481,609.382,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.301Z,-229.5100,1.465,-0.610,0.961,1.816,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.491,609.388,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.311Z,-229.5000,0.916,-0.610,0.961,1.267,0.805,4119.736,557.079,604.526,0.159,4440.906,536.647,587.294,0.243,2.995,220.888,606.187,604.570,588.059,587.954,615.501,609.395,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.321Z,-229.4900,0.531,-0.610,0.961,0.882,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.510,609.401,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.331Z,-229.4800,0.531,-0.610,-0.028,-0.107,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.512,609.391,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.341Z,-229.4700,1.387,-0.610,0.961,1.738,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.508,609.367,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.351Z,-229.4600,1.240,-0.610,0.961,1.591,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.503,609.343,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.361Z,-229.4500,1.092,-0.610,0.961,1.443,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.499,609.320,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.371Z,-229.4400,0.945,-0.610,0.961,1.296,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.494,609.296,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.381Z,-229.4300,0.797,-0.610,0.961,1.148,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.490,609.272,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.391Z,-229.4200,0.649,-0.610,0.961,1.000,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.485,609.249,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.401Z,-229.4100,0.531,-0.610,0.961,0.882,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.481,609.225,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.411Z,-229.4000,1.113,-0.610,0.379,0.882,0.577,4119.516,557.145,604.545,0.021,4441.024,536.563,587.495,0.230,2.951,220.928,605.950,604.591,588.140,587.854,615.477,609.202,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.421Z,-229.3900,0.531,-0.610,0.961,0.882,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.476,609.197,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.431Z,-229.3800,0.531,0.378,0.961,1.870,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.478,609.206,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.441Z,-229.3700,0.378,-0.610,0.961,0.729,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.481,609.216,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.451Z,-229.3600,0.207,-0.610,0.961,0.558,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.483,609.225,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.461Z,-229.3500,0.037,-0.610,0.961,0.388,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.486,609.235,-270.64,-173.87,-27.38,-219.87,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.471Z,-229.3400,-0.134,-0.610,0.961,0.217,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.488,609.244,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.481Z,-229.3300,-0.304,-0.610,0.961,0.047,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.490,609.253,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.491Z,-229.3200,0.531,-0.610,-0.028,-0.107,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.493,609.263,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.501Z,-229.3100,0.531,-1.006,0.565,0.090,0.757,4119.120,557.024,604.457,0.152,4441.407,536.547,587.390,0.262,2.964,220.899,606.117,604.526,588.187,587.898,615.494,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.511Z,-229.3000,0.531,-1.500,0.071,-0.898,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.492,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.521Z,-229.2900,0.531,0.378,0.961,1.870,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.489,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.531Z,-229.2800,0.531,-0.610,0.063,-0.016,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.487,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.541Z,-229.2700,0.531,-0.610,0.215,0.136,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.484,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.551Z,-229.2600,0.531,-0.610,0.367,0.288,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.482,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.561Z,-229.2500,0.531,-0.610,0.519,0.440,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.479,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.571Z,-229.2400,0.531,-0.610,0.671,0.592,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.477,609.271,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.581Z,-229.2300,0.531,-0.610,0.824,0.745,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.476,609.270,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.591Z,-229.2200,0.531,-0.610,0.466,0.387,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.480,609.265,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.601Z,-229.2100,0.531,-1.183,0.544,-0.108,0.696,4119.651,556.868,604.678,0.174,4440.650,536.654,587.428,0.223,2.984,220.900,606.010,604.598,588.040,587.980,615.484,609.259,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.611Z,-229.2000,0.531,-0.663,0.024,-0.108,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.488,609.253,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.621Z,-229.1900,0.531,-0.610,-0.028,-0.107,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.493,609.247,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.631Z,-229.1800,0.399,-0.610,0.829,0.618,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.497,609.242,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.641Z,-229.1700,0.235,-0.610,0.664,0.289,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.501,609.236,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.651Z,-229.1600,0.070,-0.610,0.499,-0.041,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.506,609.230,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.661Z,-229.1500,-0.095,-0.610,0.334,-0.371,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.510,609.225,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.671Z,-229.1400,-0.260,-0.610,0.169,-0.701,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.514,609.219,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.681Z,-229.1300,-0.425,-0.610,0.005,-1.030,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.511,609.215,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.691Z,-229.1200,0.531,-0.610,-0.608,-0.687,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.506,609.213,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.701Z,-229.1100,0.531,-0.610,0.074,-0.005,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.502,609.210,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.711Z,-229.1000,0.531,-0.610,0.756,0.677,0.555,4119.820,556.874,604.623,0.127,4440.858,536.468,587.325,0.240,2.993,220.909,606.278,604.609,588.254,587.897,615.497,609.207,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.721Z,-229.0900,0.531,-0.610,0.961,0.882,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.493,609.204,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.731Z,-229.0800,0.531,-0.545,0.895,0.881,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.488,609.201,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.741Z,-229.0700,0.531,-0.380,0.730,0.881,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.484,609.198,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.751Z,-229.0600,0.531,-0.215,0.565,0.881,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.480,609.195,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.761Z,-229.0500,0.531,-0.050,0.400,0.881,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.192,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.771Z,-229.0400,0.531,0.115,0.235,0.881,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.209,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.781Z,-229.0300,0.531,0.280,0.071,0.882,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.228,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.791Z,-229.0200,0.531,-1.105,0.466,-0.108,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.247,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.801Z,-229.0100,1.243,-0.610,-0.028,0.605,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.267,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.811Z,-229.0000,0.848,-0.610,-0.028,0.210,0.647,4119.333,556.770,604.662,0.107,4441.025,536.370,587.246,0.271,2.946,220.908,606.153,604.508,588.164,587.889,615.475,609.286,-270.91,-173.89,-27.38,-219.77,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.821Z,-228.9900,0.531,-0.610,0.466,0.387,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.305,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.831Z,-228.9800,1.520,0.378,0.961,2.859,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.324,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.841Z,-228.9700,-0.314,-1.456,0.961,-0.809,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.343,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.851Z,-228.9600,-0.154,-1.296,0.961,-0.489,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.357,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.861Z,-228.9500,0.005,-1.137,0.961,-0.171,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.366,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.871Z,-228.9400,0.165,-0.977,0.961,0.149,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.376,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.881Z,-228.9300,0.324,-0.818,0.961,0.467,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.386,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:27:53.891Z,-228.9200,0.483,-0.658,0.961,0.786,0.846,4119.398,556.761,604.790,0.106,4441.435,536.463,587.287,0.294,2.962,220.888,606.189,604.553,587.923,587.939,615.475,609.395,-270.79,-173.86,-27.35,-219.78,0,0,0,0,1,1,0,0,0,0,0
